,x,y
1,59.5,759.625
2,300,645.875
3,319.5,608.5
4,347.125,574.375
5,379.625,506.125
6,348.75,558.125
7,389.375,463.875
8,434.875,475.25
9,423.5,515.875
10,389.375,421.625
11,381.25,436.25
12,408.875,346.875
13,384.5,299.75
14,371.5,314.375
15,348.75,255.875
16,348.75,208.75
17,304.875,155.125
18,285.375,135.625
19,261,109.625
20,249.625,82
21,272.375,91.75
22,308.125,125.875
23,241.5,111.25
24,210.625,77.125
25,163.5,47.875
26,105,39.75
27,77.375,44.625
